rbd;nom_lycee;commune;region;program_code;numero_unique;nom_programme_reconstruit;niveau;enseignement;type_formation;cod_espe;specialite_si_applicable;secteur_specialite_si_applicable;jornada;genre_programme;dependance;dependance_agregee;ruralite;convenio_pie;pace;paiement_matricula;paiement_mensualite;orientation_religieuse;orientation_religieuse_autre_detail;matricula_total_lycee;matricula_media_hc_jovenes;matricula_media_tp_jovenes;lycee_offre_hc_jovenes;lycee_offre_tp_jovenes;lycee_codes_specialites_annuaire;lycee_nb_specialites_annuaire;etat_etablissement;etablissement_avec_matricula;capacite_totale_programme;sieges_admission_total;sieges_reguliers;sieges_priority_student;sieges_integration;candidats_annee_precedente;ratio_demande_capacite_annee_precedente;lat_lycee;lon_lycee
4052;ESCUELA GUARILIHUE ALTO;COELEMU;NUBLE;131000000133;4052_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;389;130;0;Oui;Non;;0;Fonctionne;Avec matrícula;40;15;15;0;0;27;0.6750;-36,575062;-72,694672
4049;LICEO BICENTENARIO DE EXCELENCIA DOMINGO ORTÍZ DE ROZAS;COELEMU;NUBLE;131000000133;4049_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;729;645;68;Oui;Oui;51009|53014|72007;3;Fonctionne;Avec matrícula;210;200;168;32;0;157;0.7476;-36,492241;-72,702423
16919;COLEGIO CUMBRES DE COIHUECO;COIHUECO;NUBLE;131000000133;16919_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Sans information;Sans information;Sans information;;466;152;0;Oui;Non;;0;Fonctionne;Avec matrícula;40;0;0;0;0;69;1.7250;-36,628281;-71,827957
12046;COLEGIO LORENZO MONDANELLI;COIHUECO;NUBLE;131000000133;12046_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;481;140;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;1;1;0;0;50;1.4286;-36,628139;-71,830856
17662;LICEO BICENTENARIO CLAUDIO ARRAU LEÓN;COIHUECO;NUBLE;131000000133;17662_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;615;504;98;Oui;Oui;53014|64001;2;Fonctionne;Avec matrícula;172;152;126;26;0;139;0.8081;-36,630539;-71,837532
17848;YIRE LICEO POLITECNICO DE COIHUECO;COIHUECO;NUBLE;131000000133;17848_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;Gratuit;Autre;ADVENTISTA;466;35;108;Oui;Oui;61001;1;Fonctionne;Avec matrícula;38;9;9;0;0;58;1.5263;-36,63216;-71,841347
3909;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE JUVENAL HERNÁNDEZ JAQUE;EL CARMEN;NUBLE;131000000133;3909_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Catholique;;813;700;101;Oui;Oui;53014|58034|64001;3;Fonctionne;Avec matrícula;270;252;211;41;0;218;0.8074;-36,898529;-72,031097
4124;LICEO BICENTENARIO DE EXCELENCIA ARTURO PRAT CHACON;NINHUE;NUBLE;131000000133;4124_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;264;72;192;Oui;Oui;58034|72007;2;Fonctionne;Avec matrícula;75;75;63;12;0;63;0.8400;-36,397839;-72,399368
3961;LICEO POLIVALENTE TOMÁS ARNALDO HERRERA VEGA;PEMUCO;NUBLE;131000000133;3961_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;250;240;10;Oui;Oui;72007;1;Fonctionne;Avec matrícula;80;80;68;12;0;57;0.7125;-36,968151;-72,100594
3885;COLEGIO FRANCISCO DE ASIS;PINTO;NUBLE;131000000133;3885_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;663;241;40;Oui;Oui;61003;1;Fonctionne;Avec matrícula;70;8;8;0;0;19;0.2714;-36,70467;-71,890251
3871;LICEO BICENTENARIO POLITÉCNICO JOSÉ MANUEL PINTO ARIAS;PINTO;NUBLE;131000000133;3871_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;416;168;248;Oui;Oui;52010|63011;2;Fonctionne;Avec matrícula;105;101;85;16;0;102;0.9714;-36,70417;-71,894096
4043;COLEGIO NUESTRA SEÑORA DEL CARMEN;PORTEZUELO;NUBLE;131000000131;4043_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;312;106;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;15;15;0;0;5;0.1389;-36,527149;-72,428223
4034;ESCUELA LOMAS DE CHUDAL;PORTEZUELO;NUBLE;131000000133;4034_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;132;40;0;Oui;Non;;0;Fonctionne;Avec matrícula;25;12;12;0;0;1;0.0400;-36,546478;-72,54641
4032;LICEO BICENTENARIO DE EXCELENCIA NIBALDO SEPÚLVEDA FERNÁNDEZ;PORTEZUELO;NUBLE;131000000133;4032_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;360;122;0;Oui;Non;;0;Fonctionne;Avec matrícula;37;11;11;0;0;7;0.1892;-36,527649;-72,429207
18199;COLEGIO QUILLÓN;QUILLÓN;NUBLE;131000000233;18199_131000000233;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;815;390;0;Oui;Non;;0;Fonctionne;Avec matrícula;140;87;87;0;0;52;0.3714;-36,744949;-72,475739
3998;LICEO POLIVALENTE LUIS CRUZ MARTINEZ;QUILLÓN;NUBLE;131000000133;3998_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;414;276;124;Oui;Oui;41005|52010|63009;3;Fonctionne;Avec matrícula;108;99;82;17;0;95;0.8796;-36,751301;-72,475197
18035;COLEGIO SAN AGUSTIN;QUIRIHUE;NUBLE;131000000133;18035_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;381;104;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;2;2;0;0;8;0.2222;-36,27383;-72,542709
4102;LICEO BICENTENARIO DE EXCELENCIA CARLOS MONTANE CASTRO;QUIRIHUE;NUBLE;131000000133;4102_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;607;334;263;Oui;Oui;41005|52010|71001;3;Fonctionne;Avec matrícula;180;176;149;27;0;123;0.6833;-36,280659;-72,541573
4025;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE VIRGINIO ARIAS;RANQUIL;NUBLE;131000000133;4025_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;312;249;63;Oui;Oui;41005|52013;2;Fonctionne;Avec matrícula;84;82;69;13;0;96;1.1429;-36,605591;-72,539032
12027;COLEGIO BICENTENARIO DE EXCELENCIA EL ÁRBOL DE LA VIDA;SAN CARLOS;NUBLE;131000000133;12027_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Évangélique;;633;0;382;Non;Oui;52010|55022|64008;3;Fonctionne;Avec matrícula;128;92;92;0;0;50;0.3906;-36,418152;-71,968582
17793;COLEGIO CONCEPCION DE SAN CARLOS;SAN CARLOS;NUBLE;131000000133;17793_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;1281;336;0;Oui;Non;;0;Fonctionne;Avec matrícula;116;12;12;0;0;52;0.4483;-36,419102;-71,948853
3797;COLEGIO SAGRADO CORAZON DE JESUS;SAN CARLOS;NUBLE;131000000133;3797_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1280;500;0;Oui;Non;;0;Fonctionne;Avec matrícula;126;40;40;0;0;139;1.1032;-36,43251;-71,961418
18087;DINABEC COLLEGE;SAN CARLOS;NUBLE;131000000133;18087_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;680;171;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;3;3;0;0;48;0.6000;-36,424549;-71,94944
3795;INSTITUTO SANTA MARIA DE SAN CARLOS;SAN CARLOS;NUBLE;131000000133;3795_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1004;292;0;Oui;Non;;0;Fonctionne;Avec matrícula;73;0;0;0;0;77;1.0548;-36,428108;-71,959007
12006;LICEO AGRICOLA SAN CARLOS;SAN CARLOS;NUBLE;131000000133;12006_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;68;0;63;Non;Oui;72007;1;Fonctionne;Avec matrícula;30;30;25;5;0;16;0.5333;-36,434181;-71,927094
3796;LICEO BICENTENARIO POLIVALENTE NUESTRA SEÑORA DE LA MERCED;SAN CARLOS;NUBLE;131000000133;3796_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1246;166;321;Oui;Oui;41005;1;Fonctionne;Avec matrícula;126;45;32;0;0;111;0.8810;-36,424412;-71,963318
3742;LICEO POLITECNICO CAP. IGNACIO CARRERA P;SAN CARLOS;NUBLE;131000000133;3742_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;597;107;475;Oui;Oui;51009|52009|52013|53014|53015|61003|64008;7;Fonctionne;Avec matrícula;245;237;200;37;0;74;0.3020;-36,430511;-71,959969
18017;LICEO TÉCNICO PROFESIONAL VIOLETA PARRA SANDOVAL;SAN CARLOS;NUBLE;131000000133;18017_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;532;0;247;Non;Oui;41002|58034|64001;3;Fonctionne;Avec matrícula;80;45;45;0;0;42;0.5250;-36,417309;-71,970657
3823;LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ;SAN FABIÁN;NUBLE;131000000133;3823_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;707;238;32;Oui;Oui;63009;1;Fonctionne;Avec matrícula;78;26;26;0;0;16;0.2051;-36,556252;-71,549698
3888;COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO VICTOR JARA;SAN IGNACIO;NUBLE;131000000133;3888_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;317;0;114;Non;Oui;61003|72007;2;Fonctionne;Avec matrícula;30;6;6;0;0;5;0.1667;-36,841282;-72,101822
3907;COLEGIO BICENTENARIO MARY WARD;SAN IGNACIO;NUBLE;131000000133;3907_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;835;83;212;Oui;Oui;61003;1;Fonctionne;Avec matrícula;84;9;9;0;0;13;0.1548;-36,800049;-72,032089
3887;LICEO BICENTENARIO DE EXCELENCIA PUEBLO SECO;SAN IGNACIO;NUBLE;131000000133;3887_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Autre;LAICA;285;144;16;Oui;Oui;41005;1;Fonctionne;Avec matrícula;78;37;37;0;0;2;0.0256;-36,880798;-72,09346
3886;LICEO BICENTENARIO MANUEL JESUS ORTIZ;SAN IGNACIO;NUBLE;131000000131;3886_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;422;170;0;Oui;Non;;0;Fonctionne;Avec matrícula;60;27;27;0;0;6;0.1000;-36,799286;-72,029907
4140;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS;SAN NICOLÁS;NUBLE;131000000133;4140_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;2536;877;232;Oui;Oui;56027|61001|61003|71005;4;Fonctionne;Avec matrícula;270;49;35;0;0;160;0.5926;-36,503925;-72,218536
4141;LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PUENTE ÑUBLE;SAN NICOLÁS;NUBLE;131000000133;4141_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;516;136;46;Oui;Oui;58034|72007;2;Fonctionne;Avec matrícula;42;1;1;0;0;39;0.9286;-36,540588;-72,085838
31128;LICEO BICENTENARIO DE EXCELENCIA TREHUACO;TREHUACO;NUBLE;131000000133;31128_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;298;190;108;Oui;Oui;41005|52010|52013;3;Fonctionne;Avec matrícula;90;87;73;14;0;57;0.6333;-36,432869;-72,669952
18220;COLEGIO BICENTENARIO NUEVA ESPERANZA DE YUNGAY;YUNGAY;NUBLE;131000000133;18220_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;684;178;0;Oui;Non;;0;Fonctionne;Avec matrícula;44;2;2;0;0;59;1.3409;-37,170292;-72,070671
12032;COLEGIO CHOLGUAN;YUNGAY;NUBLE;131000000133;12032_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Rural;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;478;145;0;Oui;Non;;0;Fonctionne;Avec matrícula;33;1;1;0;0;58;1.7576;-37,161259;-72,071442
3960;COLEGIO DIVINA PASTORA;YUNGAY;NUBLE;131000000133;3960_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;579;176;0;Oui;Non;;0;Fonctionne;Avec matrícula;43;4;4;0;0;55;1.2791;-37,12183;-72,01342
3941;LICEO CAMPANARIO;YUNGAY;NUBLE;131000000133;3941_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;387;0;165;Non;Oui;52013|64001;2;Fonctionne;Avec matrícula;45;21;21;0;0;27;0.6000;-37,135799;-72,182709
3940;LICEO DE YUNGAY;YUNGAY;NUBLE;131000000133;3940_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;579;432;108;Oui;Oui;41005|53014;2;Fonctionne;Avec matrícula;156;152;128;24;0;124;0.7949;-37,119431;-72,019859
3802;LICEO SAN GREGORIO;ÑIQUÉN;NUBLE;131000000133;3802_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;500;190;36;Oui;Oui;41005;1;Fonctionne;Avec matrícula;70;26;26;0;0;10;0.1429;-36,28384;-71,814796
3800;LICEO TIUQUILEMU;ÑIQUÉN;NUBLE;131000000133;3800_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;204;65;44;Oui;Oui;61003;1;Fonctionne;Avec matrícula;40;30;30;0;0;24;0.6000;-36,391899;-71,833557
7015;LICEO BICENTENARIO DE EXCELENCIA CARLOS HAVERBECK RICHTER;CORRAL;RIOS;131000000133;7015_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Autre;LAICO;249;205;44;Oui;Oui;61001;1;Fonctionne;Avec matrícula;72;72;61;11;0;52;0.7222;-39,889389;-73,432877
6983;COLEGIO JOSE MANUEL BALMACEDA FÉRNANDEZ;FUTRONO;RIOS;131000000133;6983_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;690;178;0;Oui;Non;;0;Fonctionne;Avec matrícula;70;19;19;0;0;2;0.0286;-40,13195;-72,38678
7004;COLEGIO MARIA DEOGRACIA;FUTRONO;RIOS;131000000133;7004_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;722;192;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;22;22;0;0;26;0.3250;-40,131531;-72,388977
11591;INSTITUTO TECNICO PROFESIONAL LLIFEN;FUTRONO;RIOS;131000000133;11591_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Autre;LAICO;288;126;96;Oui;Oui;51009|63009|64001;3;Fonctionne;Avec matrícula;85;45;45;0;0;27;0.3176;-40,198139;-72,258698
7006;LICEO SAN CONRADO DE FUTRONO;FUTRONO;RIOS;131000000133;7006_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;647;355;193;Oui;Oui;61003|72007;2;Fonctionne;Avec matrícula;180;124;124;0;0;95;0.5278;-40,128239;-72,387619
