rbd;program_code;lat;lon;total_capacity;total_admission_seats;integration_student_seats;priority_student_seats;high_selectivity_seats_transitional;high_selectivity_seats_ranking;regular_seats;true_applicants_last_year;calibration_2024_imputed;calibration_2024_imputation_method;program_lottery_population_2024;priority_share_priority_sibling_2024;cum_share_before_priority_sibling_2024;cum_share_through_priority_sibling_2024;priority_share_priority_student_2024;cum_share_before_priority_student_2024;cum_share_through_priority_student_2024;priority_share_priority_parent_civil_servant_2024;cum_share_before_priority_parent_civil_servant_2024;cum_share_through_priority_parent_civil_servant_2024;priority_share_priority_ex_student_2024;cum_share_before_priority_ex_student_2024;cum_share_through_priority_ex_student_2024;priority_share_no_priority_2024;cum_share_before_no_priority_2024;cum_share_through_no_priority_2024
486;131000000133;-28,46464;-71,21083;160;149;0;24;0;0;125;99;FALSE;observed_2024_program_match;129;0.1627906977;0;0.1627906977;0.1705426357;0.1627906977;0.3333333333;0.007751938;0.3333333333;0.3410852713;0;0.3410852713;0.3410852713;0.6589147287;0.3410852713;1
516;131000000133;-29,90334968;-71,24527069;304;257;0;24;0;0;233;77;FALSE;observed_2024_program_match;210;0.0285714286;0;0.0285714286;0.180952381;0.0285714286;0.2095238095;0;0.2095238095;0.2095238095;0;0.2095238095;0.2095238095;0.7904761905;0.2095238095;1
517;131000000133;-29,90295;-71,24336;192;67;0;0;0;0;67;255;FALSE;observed_2024_program_match;448;0.0133928571;0;0.0133928571;0.0223214286;0.0133928571;0.0357142857;0;0.0357142857;0.0357142857;0.0022321429;0.0357142857;0.0379464286;0.9620535714;0.0379464286;1
518;131000000133;-29,90633;-71,25396;180;176;0;27;0;0;149;193;FALSE;observed_2024_program_match;370;0.0216216216;0;0.0216216216;0.0702702703;0.0216216216;0.0918918919;0;0.0918918919;0.0918918919;0;0.0918918919;0.0918918919;0.9081081081;0.0918918919;1
521;131000000133;-29,93171429;-71,25057259;42;14;0;0;0;0;14;30;FALSE;observed_2024_program_match;54;0.0185185185;0;0.0185185185;0.037037037;0.0185185185;0.0555555556;0;0.0555555556;0.0555555556;0;0.0555555556;0.0555555556;0.9444444444;0.0555555556;1
523;131000000133;-29,87553;-71,24738;35;26;0;0;0;0;26;35;TRUE;"fallback_proxy_no_2024_program_mapping_available;population_kept_from_existing_proxy";35;0.04172820011;0;0.04172820011;0.05796544547;0.04172820011;0.09969364558;0.001745585951;0.09969364558;0.1014392315;0.01888050587;0.1014392315;0.1203197374;0.8796802626;0.1203197374;1
526;131000000133;-29,91999;-71,25172;41;1;0;0;0;0;1;78;FALSE;observed_2024_program_match;116;0;0;0;0;0;0;0;0;0;0.025862069;0;0.025862069;0.974137931;0.025862069;1
530;131000000133;-29,89786;-71,25341;105;53;0;0;0;0;53;74;FALSE;observed_2024_program_match;192;0.0520833333;0;0.0520833333;0.0364583333;0.0520833333;0.0885416667;0;0.0885416667;0.0885416667;0.0052083333;0.0885416667;0.09375;0.90625;0.09375;1
535;131000000133;-29,94275;-71,26345;80;25;0;0;0;0;25;37;FALSE;observed_2024_program_match;81;0.049382716;0;0.049382716;0.037037037;0.049382716;0.0864197531;0;0.0864197531;0.0864197531;0.024691358;0.0864197531;0.1111111111;0.8888888889;0.1111111111;1
536;131000000133;-29,91077;-71,22921;38;5;0;0;0;0;5;38;TRUE;"fallback_proxy_no_2024_program_mapping_available;population_kept_from_existing_proxy";38;0.04172820011;0;0.04172820011;0.05796544547;0.04172820011;0.09969364558;0.001745585951;0.09969364558;0.1014392315;0.01888050587;0.1014392315;0.1203197374;0.8796802626;0.1203197374;1
565;131000000133;-29,93513;-71,27539;84;10;0;0;0;0;10;109;FALSE;observed_2024_program_match;147;0.0340136054;0;0.0340136054;0.0068027211;0.0340136054;0.0408163265;0;0.0408163265;0.0408163265;0.0068027211;0.0408163265;0.0476190476;0.9523809524;0.0476190476;1
567;131000000133;-29,87911;-71,24583;90;2;0;0;0;0;2;156;FALSE;observed_2024_program_match;216;0.0138888889;0;0.0138888889;0;0.0138888889;0.0138888889;0;0.0138888889;0.0138888889;0.0046296296;0.0138888889;0.0185185185;0.9814814815;0.0185185185;1
568;131000000133;-29,90449;-71,24938;45;6;0;0;0;0;6;155;FALSE;observed_2024_program_match;201;0;0;0;0;0;0;0;0;0;0.0049751244;0;0.0049751244;0.9950248756;0.0049751244;1
570;131000000133;-29,90818;-71,25342;45;3;0;0;0;0;3;159;FALSE;observed_2024_program_match;221;0.0226244344;0;0.0226244344;0;0.0226244344;0.0226244344;0;0.0226244344;0.0226244344;0.0045248869;0.0226244344;0.0271493213;0.9728506787;0.0271493213;1
573;131000000133;-29,92444;-71,25692;78;33;0;0;0;0;33;201;FALSE;observed_2024_program_match;258;0.0271317829;0;0.0271317829;0.015503876;0.0271317829;0.0426356589;0;0.0426356589;0.0426356589;0.011627907;0.0426356589;0.0542635659;0.9457364341;0.0542635659;1
574;131000000123;-29,90975;-71,25202;200;26;0;0;0;0;26;178;FALSE;observed_2024_program_match;314;0.0318471338;0;0.0318471338;0.0095541401;0.0318471338;0.0414012739;0;0.0414012739;0.0414012739;0.0095541401;0.0414012739;0.050955414;0.949044586;0.050955414;1
575;131000000113;-29,90224;-71,24091;164;78;0;0;0;0;78;151;FALSE;observed_2024_program_match;270;0.037037037;0;0.037037037;0.0407407407;0.037037037;0.0777777778;0.0037037037;0.0777777778;0.0814814815;0;0.0814814815;0.0814814815;0.9185185185;0.0814814815;1
578;131000000133;-29,90189694;-71,24624407;120;81;0;0;0;0;81;66;FALSE;observed_2024_program_match;165;0.0424242424;0;0.0424242424;0.0727272727;0.0424242424;0.1151515152;0;0.1151515152;0.1151515152;0.0060606061;0.1151515152;0.1212121212;0.8787878788;0.1212121212;1
579;131000000133;-29,905;-71,24315;127;3;0;0;0;0;3;334;FALSE;observed_2024_program_match;445;0.0179775281;0;0.0179775281;0;0.0179775281;0.0179775281;0.002247191;0.0179775281;0.0202247191;0.002247191;0.0202247191;0.0224719101;0.9775280899;0.0224719101;1
583;131000000133;-29,9051048;-71,2468178;82;0;0;0;0;0;0;261;FALSE;observed_2024_program_match;354;0.0028248588;0;0.0028248588;0;0.0028248588;0.0028248588;0;0.0028248588;0.0028248588;0.0197740113;0.0028248588;0.0225988701;0.9774011299;0.0225988701;1
589;131000000133;-29,92187;-71,25023;32;2;0;0;0;0;2;67;FALSE;observed_2024_program_match;98;0;0;0;0;0;0;0;0;0;0.0204081633;0;0.0204081633;0.9795918367;0.0204081633;1
597;131000000133;-29,511934;-71,20117883;32;6;0;0;0;0;6;18;FALSE;observed_2024_program_match;33;0.0303030303;0;0.0303030303;0;0.0303030303;0.0303030303;0;0.0303030303;0.0303030303;0.0606060606;0.0303030303;0.0909090909;0.9090909091;0.0909090909;1
599;131000000133;-29,3731;-71,1162;25;9;0;0;0;0;9;25;TRUE;"fallback_proxy_no_2024_program_mapping_available;population_kept_from_existing_proxy";25;0.04172820011;0;0.04172820011;0.05796544547;0.04172820011;0.09969364558;0.001745585951;0.09969364558;0.1014392315;0.01888050587;0.1014392315;0.1203197374;0.8796802626;0.1203197374;1
609;131000000133;-29,96055;-71,34013;218;214;0;33;0;0;181;214;FALSE;observed_2024_program_match;402;0.07960199;0;0.07960199;0.07960199;0.07960199;0.1592039801;0;0.1592039801;0.1592039801;0;0.1592039801;0.1592039801;0.8407960199;0.1592039801;1
610;131000000131;-29,96525;-71,34722;180;171;0;27;0;0;144;123;FALSE;observed_2024_program_match;215;0.0837209302;0;0.0837209302;0.1162790698;0.0837209302;0.2;0;0.2;0.2;0;0.2;0.2;0.8;0.2;1
611;131000000133;-29,95303287;-71,33675591;222;216;0;34;0;0;182;38;FALSE;observed_2024_program_match;152;0.0986842105;0;0.0986842105;0.2105263158;0.0986842105;0.3092105263;0.0065789474;0.3092105263;0.3157894737;0;0.3157894737;0.3157894737;0.6842105263;0.3157894737;1
616;131000000133;-29,967667;-71,33904;70;35;0;0;0;0;35;42;FALSE;observed_2024_program_match;98;0;0;0;0.0510204082;0;0.0510204082;0;0.0510204082;0.0510204082;0.0204081633;0.0510204082;0.0714285714;0.9285714286;0.0714285714;1
629;131000000133;-30,05068;-71,2524;74;14;0;0;0;0;14;30;FALSE;observed_2024_program_match;70;0.0857142857;0;0.0857142857;0.0285714286;0.0857142857;0.1142857143;0;0.1142857143;0.1142857143;0.0285714286;0.1142857143;0.1428571429;0.8571428571;0.1428571429;1
646;131000000133;-29,96076;-71,33734;280;111;0;0;0;0;111;99;FALSE;observed_2024_program_match;269;0.0334572491;0;0.0334572491;0.0594795539;0.0334572491;0.092936803;0;0.092936803;0.092936803;0.029739777;0.092936803;0.1226765799;0.8773234201;0.1226765799;1
647;131000000133;-29,99941;-71,33578;44;7;0;0;0;0;7;38;FALSE;observed_2024_program_match;70;0.0285714286;0;0.0285714286;0.0142857143;0.0285714286;0.0428571429;0;0.0428571429;0.0428571429;0.0285714286;0.0428571429;0.0714285714;0.9285714286;0.0714285714;1
648;131000000133;-29,96142;-71,34729;80;1;0;0;0;0;1;127;FALSE;observed_2024_program_match;193;0.0103626943;0;0.0103626943;0;0.0103626943;0.0103626943;0.0051813472;0.0103626943;0.0155440415;0.0155440415;0.0155440415;0.0310880829;0.9689119171;0.0310880829;1
649;131000000133;-29,96367;-71,33904;120;10;0;0;0;0;10;138;FALSE;observed_2024_program_match;257;0.0116731518;0;0.0116731518;0.0038910506;0.0116731518;0.0155642023;0;0.0155642023;0.0155642023;0.0194552529;0.0155642023;0.0350194553;0.9649805447;0.0350194553;1
650;131000000133;-29,95748;-71,34339;44;19;0;0;0;0;19;44;TRUE;"fallback_proxy_no_2024_program_mapping_available;population_kept_from_existing_proxy";44;0.04172820011;0;0.04172820011;0.05796544547;0.04172820011;0.09969364558;0.001745585951;0.09969364558;0.1014392315;0.01888050587;0.1014392315;0.1203197374;0.8796802626;0.1203197374;1
656;131000000133;-30,23233;-71,07994;90;90;0;14;0;0;76;93;FALSE;observed_2024_program_match;107;0.2710280374;0;0.2710280374;0.1214953271;0.2710280374;0.3925233645;0;0.3925233645;0.3925233645;0;0.3925233645;0.3925233645;0.6074766355;0.3925233645;1
664;131000000133;-30,23179;-71,08585;88;19;0;0;0;0;19;27;FALSE;observed_2024_program_match;118;0.0254237288;0;0.0254237288;0.0169491525;0.0254237288;0.0423728814;0.0084745763;0.0423728814;0.0508474576;0.1101694915;0.0508474576;0.1610169492;0.8389830508;0.1610169492;1
665;131000000133;-30,03357;-70,70917;200;163;0;30;0;0;133;122;FALSE;observed_2024_program_match;171;0.1111111111;0;0.1111111111;0.1403508772;0.1111111111;0.2514619883;0;0.2514619883;0.2514619883;0;0.2514619883;0.2514619883;0.7485380117;0.2514619883;1
668;131000000133;-30,04066;-70,66083;37;2;0;0;0;0;2;13;FALSE;observed_2024_program_match;53;0.0188679245;0;0.0188679245;0;0.0188679245;0.0188679245;0;0.0188679245;0.0188679245;0.0377358491;0.0188679245;0.0566037736;0.9433962264;0.0566037736;1
690;131000000133;-30,03272;-70,70779;73;15;0;0;0;0;15;52;FALSE;observed_2024_program_match;140;0.0428571429;0;0.0428571429;0.0142857143;0.0428571429;0.0571428571;0;0.0571428571;0.0571428571;0.0285714286;0.0571428571;0.0857142857;0.9142857143;0.0857142857;1
701;131000000133;-30,60384;-71,20537;200;168;0;30;0;0;138;229;FALSE;observed_2024_program_match;428;0.0560747664;0;0.0560747664;0.058411215;0.0560747664;0.1144859813;0;0.1144859813;0.1144859813;0;0.1144859813;0.1144859813;0.8855140187;0.1144859813;1
704;131000000133;-30,60384;-71,20536;164;7;0;0;0;0;7;421;FALSE;observed_2024_program_match;832;0.0120192308;0;0.0120192308;0.0012019231;0.0120192308;0.0132211538;0.0012019231;0.0132211538;0.0144230769;0.0024038462;0.0144230769;0.0168269231;0.9831730769;0.0168269231;1
705;131000000133;-30,5989;-71,20559;294;247;0;45;0;0;202;424;FALSE;observed_2024_program_match;673;0.0846953938;0;0.0846953938;0.0549777117;0.0846953938;0.1396731055;0;0.1396731055;0.1396731055;0;0.1396731055;0.1396731055;0.8603268945;0.1396731055;1
708;131000000133;-30,60196;-71,19028;40;24;0;0;0;0;24;40;TRUE;"fallback_proxy_no_2024_program_mapping_available;population_kept_from_existing_proxy";40;0.04172820011;0;0.04172820011;0.05796544547;0.04172820011;0.09969364558;0.001745585951;0.09969364558;0.1014392315;0.01888050587;0.1014392315;0.1203197374;0.8796802626;0.1203197374;1
763;131000000133;-30,59938;-71,20383;90;5;0;0;0;0;5;177;FALSE;observed_2024_program_match;336;0.0297619048;0;0.0297619048;0;0.0297619048;0.0297619048;0;0.0297619048;0.0297619048;0.0029761905;0.0297619048;0.0327380952;0.9672619048;0.0327380952;1
766;131000000133;-30,59721;-71,19275;135;5;0;0;0;0;5;209;FALSE;observed_2024_program_match;403;0.0272952854;0;0.0272952854;0;0.0272952854;0.0272952854;0;0.0272952854;0.0272952854;0.0074441687;0.0272952854;0.0347394541;0.9652605459;0.0347394541;1
767;131000000133;-30,60436;-71,19837;43;12;0;0;0;0;12;118;FALSE;observed_2024_program_match;209;0.014354067;0;0.014354067;0.004784689;0.014354067;0.019138756;0;0.019138756;0.019138756;0;0.019138756;0.019138756;0.980861244;0.019138756;1
768;131000000113;-30,60361;-71,197913;225;151;0;2;0;0;149;233;FALSE;observed_2024_program_match;374;0.050802139;0;0.050802139;0.0588235294;0.050802139;0.1096256684;0;0.1096256684;0.1096256684;0.0026737968;0.1096256684;0.1122994652;0.8877005348;0.1122994652;1
769;131000000133;-30,60083;-71,19229;90;0;0;0;0;0;0;224;FALSE;observed_2024_program_match;341;0.0351906158;0;0.0351906158;0;0.0351906158;0.0351906158;0;0.0351906158;0.0351906158;0.0029325513;0.0351906158;0.0381231672;0.9618768328;0.0381231672;1
772;151053014133;-30,57928;-71,18802;66;49;0;10;0;0;39;111;FALSE;observed_2024_program_match;307;0.0293159609;0;0.0293159609;0.0228013029;0.0293159609;0.0521172638;0;0.0521172638;0.0521172638;0;0.0521172638;0.0521172638;0.9478827362;0.0521172638;1
772;171072007133;-30,57928;-71,18802;66;49;0;10;0;0;39;82;FALSE;observed_2024_program_match;196;0.0408163265;0;0.0408163265;0.0357142857;0.0408163265;0.0765306122;0;0.0765306122;0.0765306122;0.0051020408;0.0765306122;0.0816326531;0.9183673469;0.0816326531;1
774;131000000133;-30,39421;-70,87113;32;1;0;0;0;0;1;9;FALSE;observed_2024_program_match;17;0.1176470588;0;0.1176470588;0;0.1176470588;0.1176470588;0;0.1176470588;0.1176470588;0;0.1176470588;0.1176470588;0.8823529412;0.1176470588;1
799;131000000133;-30,6941;-70,95806;80;44;0;0;0;0;44;23;FALSE;observed_2024_program_match;150;0.06;0;0.06;0.04;0.06;0.1;0;0.1;0.1;0.0133333333;0.1;0.1133333333;0.8866666667;0.1133333333;1
802;131000000133;-30,69718;-70,95881;180;172;0;27;0;0;145;126;FALSE;observed_2024_program_match;188;0.1117021277;0;0.1117021277;0.1329787234;0.1117021277;0.2446808511;0.0053191489;0.2446808511;0.25;0;0.25;0.25;0.75;0.25;1
845;131000000133;-31,17822;-71,00036;160;152;0;24;0;0;128;112;FALSE;observed_2024_program_match;124;0.2177419355;0;0.2177419355;0.1774193548;0.2177419355;0.3951612903;0.0161290323;0.3951612903;0.4112903226;0;0.4112903226;0.4112903226;0.5887096774;0.4112903226;1
967;131000000133;-31,63439;-71,16839;160;119;0;0;0;0;119;102;FALSE;observed_2024_program_match;238;0.0924369748;0;0.0924369748;0.0714285714;0.0924369748;0.1638655462;0;0.1638655462;0.1638655462;0.0084033613;0.1638655462;0.1722689076;0.8277310924;0.1722689076;1
968;131000000133;-31,64121;-71,17826;140;116;0;21;0;0;95;106;FALSE;observed_2024_program_match;176;0.1079545455;0;0.1079545455;0.0965909091;0.1079545455;0.2045454545;0.0113636364;0.2045454545;0.2159090909;0;0.2159090909;0.2159090909;0.7840909091;0.2159090909;1
982;131000000133;-31,64176;-71,19196;26;8;0;0;0;0;8;1;FALSE;observed_2024_program_match;25;0;0;0;0.04;0;0.04;0;0.04;0.04;0.04;0.04;0.08;0.92;0.08;1
987;131000000133;-31,63249;-71,16898;84;1;0;0;0;0;1;28;FALSE;observed_2024_program_match;102;0.0392156863;0;0.0392156863;0;0.0392156863;0.0392156863;0;0.0392156863;0.0392156863;0.0098039216;0.0392156863;0.0490196078;0.9509803922;0.0490196078;1
988;131000000133;-31,62764;-71,15877;99;96;0;15;0;0;81;109;FALSE;observed_2024_program_match;238;0.1008403361;0;0.1008403361;0.0588235294;0.1008403361;0.1596638655;0;0.1596638655;0.1596638655;0;0.1596638655;0.1596638655;0.8403361345;0.1596638655;1
1013;131000000133;-31,77644;-70,96555;160;127;0;0;0;0;127;106;FALSE;observed_2024_program_match;119;0.1512605042;0;0.1512605042;0.1596638655;0.1512605042;0.3109243697;0;0.3109243697;0.3109243697;0;0.3109243697;0.3109243697;0.6890756303;0.3109243697;1
1036;131000000133;-31,78203;-70,96536;112;28;0;0;0;0;28;75;FALSE;observed_2024_program_match;117;0.0512820513;0;0.0512820513;0.0341880342;0.0512820513;0.0854700855;0;0.0854700855;0.0854700855;0.0769230769;0.0854700855;0.1623931624;0.8376068376;0.1623931624;1
1048;131000000133;-31,91211;-71,51492;216;203;0;33;0;0;170;178;FALSE;observed_2024_program_match;267;0.1685393258;0;0.1685393258;0.1123595506;0.1685393258;0.2808988764;0.0112359551;0.2808988764;0.2921348315;0;0.2921348315;0.2921348315;0.7078651685;0.2921348315;1
1119;131000000113;-32,44846;-71,23343;60;20;0;0;0;0;20;17;FALSE;observed_2024_program_match;32;0.03125;0;0.03125;0.09375;0.03125;0.125;0;0.125;0.125;0.09375;0.125;0.21875;0.78125;0.21875;1
1121;131000000133;-32,44585;-71,23065;150;142;0;23;0;0;119;100;FALSE;observed_2024_program_match;128;0.1171875;0;0.1171875;0.1640625;0.1171875;0.28125;0.0234375;0.28125;0.3046875;0;0.3046875;0.3046875;0.6953125;0.3046875;1
1123;131000000133;-32,44978;-71,23213;70;14;0;0;0;0;14;36;FALSE;observed_2024_program_match;86;0.0581395349;0;0.0581395349;0.023255814;0.0581395349;0.0813953488;0.011627907;0.0813953488;0.0930232558;0.0813953488;0.0930232558;0.1744186047;0.8255813953;0.1744186047;1
1148;131000000133;-32,25151;-70,93033;70;33;0;0;0;0;33;10;FALSE;observed_2024_program_match;30;0.0666666667;0;0.0666666667;0.1333333333;0.0666666667;0.2;0;0.2;0.2;0.0333333333;0.2;0.2333333333;0.7666666667;0.2333333333;1
1149;131000000133;-32,22171;-70,83234;30;15;0;0;0;0;15;8;FALSE;observed_2024_program_match;13;0.0769230769;0;0.0769230769;0.1538461538;0.0769230769;0.2307692308;0;0.2307692308;0.2307692308;0.1538461538;0.2307692308;0.3846153846;0.6153846154;0.3846153846;1
1164;131000000233;-32,2521522;-70,9307872;45;5;0;0;0;0;5;19;FALSE;observed_2024_program_match;32;0.09375;0;0.09375;0;0.09375;0.09375;0;0.09375;0.09375;0.03125;0.09375;0.125;0.875;0.125;1
1167;131000000133;-32,42741;-71,06621;200;195;0;30;0;0;165;97;FALSE;observed_2024_program_match;185;0.1459459459;0;0.1459459459;0.1567567568;0.1459459459;0.3027027027;0;0.3027027027;0.3027027027;0;0.3027027027;0.3027027027;0.6972972973;0.3027027027;1
1183;131000000133;-32,55666;-71,45376;68;30;0;0;0;0;30;64;FALSE;observed_2024_program_match;91;0.0769230769;0;0.0769230769;0.043956044;0.0769230769;0.1208791209;0;0.1208791209;0.1208791209;0.021978022;0.1208791209;0.1428571429;0.8571428571;0.1428571429;1
1184;131000000133;-32,56669;-71,27214;34;2;0;0;0;0;2;20;FALSE;observed_2024_program_match;32;0.03125;0;0.03125;0;0.03125;0.03125;0;0.03125;0.03125;0.03125;0.03125;0.0625;0.9375;0.0625;1
1189;131000000133;-32,573985;-71,304105;28;4;0;0;0;0;4;11;FALSE;observed_2024_program_match;14;0;0;0;0;0;0;0;0;0;0.0714285714;0;0.0714285714;0.9285714286;0.0714285714;1
1190;131000000133;-32,55369;-71,45722;36;1;0;0;0;0;1;51;FALSE;observed_2024_program_match;75;0.0133333333;0;0.0133333333;0;0.0133333333;0.0133333333;0;0.0133333333;0.0133333333;0;0.0133333333;0.0133333333;0.9866666667;0.0133333333;1
1194;131000000133;-32,83703;-70,60077;304;277;0;31;0;0;246;165;FALSE;observed_2024_program_match;378;0.0687830688;0;0.0687830688;0.1084656085;0.0687830688;0.1772486772;0;0.1772486772;0.1772486772;0.0026455026;0.1772486772;0.1798941799;0.8201058201;0.1798941799;1
1195;131000000131;-32,83778;-70,59505;228;222;0;35;0;0;187;414;FALSE;observed_2024_program_match;757;0.0673712021;0;0.0673712021;0.0435931308;0.0673712021;0.1109643329;0.001321004;0.1109643329;0.1122853369;0;0.1122853369;0.1122853369;0.8877146631;0.1122853369;1
1196;131000000133;-32,83543;-70,597058;108;108;0;17;0;0;91;161;FALSE;observed_2024_program_match;375;0.0506666667;0;0.0506666667;0.0426666667;0.0506666667;0.0933333333;0.0053333333;0.0933333333;0.0986666667;0;0.0986666667;0.0986666667;0.9013333333;0.0986666667;1
1198;131000000133;-32,83318;-70,60335;35;10;0;0;0;0;10;12;FALSE;observed_2024_program_match;79;0.0253164557;0;0.0253164557;0.0126582278;0.0253164557;0.0379746835;0;0.0379746835;0.0379746835;0.0126582278;0.0379746835;0.0506329114;0.9493670886;0.0506329114;1
1199;131000000133;-32,83896;-70,59932;120;110;0;18;0;0;92;73;FALSE;observed_2024_program_match;253;0.0197628458;0;0.0197628458;0.0632411067;0.0197628458;0.0830039526;0;0.0830039526;0.0830039526;0;0.0830039526;0.0830039526;0.9169960474;0.0830039526;1
1213;131000000133;-32,82576;-70,61153;410;306;0;15;0;0;291;253;FALSE;observed_2024_program_match;513;0.0779727096;0;0.0779727096;0.0877192982;0.0779727096;0.1656920078;0.0019493177;0.1656920078;0.1676413255;0.0409356725;0.1676413255;0.2085769981;0.7914230019;0.2085769981;1
1214;131000000111;-32,83239;-70,60165;90;46;0;0;0;0;46;95;FALSE;observed_2024_program_match;173;0.0173410405;0;0.0173410405;0.0346820809;0.0173410405;0.0520231214;0;0.0520231214;0.0520231214;0.0115606936;0.0520231214;0.063583815;0.936416185;0.063583815;1
1255;131000000133;-32,878823;-70,588808;70;12;0;0;0;0;12;177;FALSE;observed_2024_program_match;284;0.0211267606;0;0.0211267606;0.0035211268;0.0211267606;0.0246478873;0.0070422535;0.0246478873;0.0316901408;0.0035211268;0.0316901408;0.0352112676;0.9647887324;0.0352112676;1
1260;131000000133;-32,84053;-70,68682;42;13;0;0;0;0;13;20;FALSE;observed_2024_program_match;51;0.0784313725;0;0.0784313725;0.0196078431;0.0784313725;0.0980392157;0;0.0980392157;0.0980392157;0.0980392157;0.0980392157;0.1960784314;0.8039215686;0.1960784314;1
1261;131000000133;-32,74863;-70,72576;90;65;0;5;0;0;60;47;FALSE;observed_2024_program_match;141;0.0141843972;0;0.0141843972;0.0638297872;0.0141843972;0.0780141844;0;0.0780141844;0.0780141844;0;0.0780141844;0.0780141844;0.9219858156;0.0780141844;1
1262;151051005133;-32,74787;-70,73326;45;43;0;7;0;0;36;39;FALSE;observed_2024_program_match;101;0.099009901;0;0.099009901;0.0594059406;0.099009901;0.1584158416;0;0.1584158416;0.1584158416;0;0.1584158416;0.1584158416;0.8415841584;0.1584158416;1
1262;151052009133;-32,74787;-70,73326;45;43;0;7;0;0;36;47;FALSE;observed_2024_program_match;171;0.0877192982;0;0.0877192982;0.0350877193;0.0877192982;0.1228070175;0;0.1228070175;0.1228070175;0;0.1228070175;0.1228070175;0.8771929825;0.1228070175;1
1262;151052010133;-32,74787;-70,73326;45;43;0;7;0;0;36;166;FALSE;observed_2024_program_match;329;0.0638297872;0;0.0638297872;0.0182370821;0.0638297872;0.0820668693;0;0.0820668693;0.0820668693;0;0.0820668693;0.0820668693;0.9179331307;0.0820668693;1
1262;151052013133;-32,74787;-70,73326;90;85;0;14;0;0;71;88;FALSE;observed_2024_program_match;215;0.0651162791;0;0.0651162791;0.0558139535;0.0651162791;0.1209302326;0;0.1209302326;0.1209302326;0;0.1209302326;0.1209302326;0.8790697674;0.1209302326;1
1262;151053014133;-32,74787;-70,73326;90;85;0;14;0;0;71;81;FALSE;observed_2024_program_match;226;0.0575221239;0;0.0575221239;0.0530973451;0.0575221239;0.110619469;0;0.110619469;0.110619469;0;0.110619469;0.110619469;0.889380531;0.110619469;1
1263;131000000113;-32,75027;-70,71848;105;68;0;0;0;0;68;28;FALSE;observed_2024_program_match;90;0.0222222222;0;0.0222222222;0.1111111111;0.0222222222;0.1333333333;0;0.1333333333;0.1333333333;0.0444444444;0.1333333333;0.1777777778;0.8222222222;0.1777777778;1
1264;131000000133;-32,74412;-70,73798;36;13;0;0;0;0;13;0;FALSE;observed_2024_program_match;15;0;0;0;0.0666666667;0;0.0666666667;0;0.0666666667;0.0666666667;0.0666666667;0.0666666667;0.1333333333;0.8666666667;0.1333333333;1
1289;131000000133;-32,78673;-70,68825;108;97;0;17;0;0;80;101;FALSE;observed_2024_program_match;212;0.0660377358;0;0.0660377358;0.0660377358;0.0660377358;0.1320754717;0;0.1320754717;0.1320754717;0;0.1320754717;0.1320754717;0.8679245283;0.1320754717;1
